id,Name,est_woba,xwOBA_pred,Swing+
593428,Xander Bogaerts,0.335,0.2899362199554253,98.68842455877375
683357,Owen Caissie,0.243,0.28990570937833565,98.68136686578312
642715,Willy Adames,0.338,0.2896415665688719,98.62026546971973
682927,Ronny Simon,0.307,0.28956823532265563,98.60330251877672
680118,Dairon Blanco,0.175,0.2894906375743843,98.58535264249433
691406,Junior Caminero,0.359,0.28887834421346203,98.44371721721566
672275,Patrick Bailey,0.266,0.28878393585961437,98.4218787192007
808975,Hyeseong Kim,0.259,0.28876791010566133,98.41817164899317
671221,Drew Waters,0.268,0.28876518765337683,98.41754189255332
676801,Chas McCormick,0.306,0.28875176230687044,98.41443634742855
694374,Tim Tawa,0.294,0.28867231128897514,98.39605777364902
663584,Hayden Senger,0.267,0.28861351382385353,98.38245677042197
595777,Jurickson Profar,0.332,0.28847871969431516,98.35127625291075
657077,Alex Verdugo,0.312,0.2884192511753535,98.33752002181078
683011,Anthony Volpe,0.31,0.28833307474063197,98.31758572763127
682653,Warming Bernabel,0.278,0.2880702578473052,98.25679104189324
592696,Eddie Rosario,0.349,0.2876116590963606,98.15070818477314
682668,Luisangel Acuña,0.277,0.28752969391418914,98.13174803564232
678391,Jorbit Vivas,0.308,0.28739311491322656,98.1001546424748
687401,Joey Ortiz,0.278,0.2873542028736936,98.09115352696475
679032,Johan Rojas,0.274,0.28693732870969096,97.9947223825583
687515,Colby Thomas,0.288,0.2866177252692738,97.92079185824912
686668,Brenton Doyle,0.307,0.2864921081182608,97.89173415528919
669743,Alex Call,0.322,0.2864546108021495,97.88306029296568
622268,Donovan Walton,0.267,0.28626618972645396,97.83947481435229
807712,Luke Keaschall,0.329,0.2857743546621039,97.72570374814106
686780,Pedro Pagés,0.264,0.28575868248532404,97.72207846724643
668731,Akil Baddoo,0.271,0.28534265933591296,97.62584417915313
